sample_id,timestep,temperature_mk,emission_measure,dF_dt,target_class
1,28,3.324127981465416,2.4719266663563627e+43,0.013369322543736416,0
1,29,2.5638013320163413,2.523136588355603e+43,-0.0010243961383444554,0
2,0,14.407351553001405,1.3138120487439068e+46,-0.0036336025457201315,3
2,1,13.695189282653686,1.548925266810562e+46,0.020560228343423748,3
2,2,13.587131834088224,1.7402995538408524e+46,0.02239102890096023,3
2,3,13.736472566834909,1.7386390470660326e+46,0.02680392506574546,3
2,4,13.835666245156956,2.2081160311233802e+46,0.041093508325750004,3
2,5,15.136408498136474,1.949884367133755e+46,0.047697817697534416,3
2,6,15.464669038753579,2.1352659959487502e+46,0.06965442139253261,3
2,7,14.910678167441123,1.8092147033537612e+46,0.068929419253596,3
2,8,15.10316738946826,1.5029340532895262e+46,0.06402222046950803,3
2,9,15.682241633446754,2.474246776290567e+46,0.12069930207559472,3
2,10,16.037158799587367,2.7306812136963933e+46,0.14029813526917628,3
2,11,16.614862605522518,2.6638513804792643e+46,0.18169807847455643,3
2,12,15.891911616769423,3.069818668503278e+46,0.199864262521639,3
2,13,16.645366824058947,3.2292056701169013e+46,0.2573106673288598,3
2,14,16.927530344735917,2.726526476824254e+46,0.22176233991837097,3
2,15,16.51083550217275,3.463047046563247e+46,0.2715980356851316,3
2,16,16.542505206307563,3.4286560744536e+46,0.2873638713247284,3
2,17,16.923300851388838,3.8164562710198155e+46,0.3636245074362157,3
2,18,17.957599033418365,3.4880312718010437e+46,0.39435639514713144,3
2,19,17.038681909484072,3.820692502216855e+46,0.4262671563891223,3
2,20,18.623081909876547,4.0823439097181577e+46,0.5173194993947295,3
2,21,17.804906170034606,3.715570917658365e+46,0.4500483373548612,3
2,22,19.19906745343615,4.1618001848305045e+46,0.5883728803786128,3
2,23,18.870430432891208,4.3475301605532835e+46,0.6351380352878204,3
2,24,18.534695559331965,4.3278255669105745e+46,0.6312495233718335,3
2,25,19.326752448596224,4.632445223551328e+46,0.7380018350400555,3
2,26,19.285362345706275,4.982268880798878e+46,0.8407370467784758,3
2,27,18.819399454641445,4.817787818939309e+46,0.8159160432067569,3
2,28,19.33749192510452,5.17121174094357e+46,0.9190112122787426,3
2,29,20.586250074539013,5.008127623214335e+46,0.9922578170935793,3
3,0,7.282649869224595,1.4599358926435433e+45,0.009285901844033497,2
3,1,7.825914897258496,2.3824551820361246e+45,0.00020778011537661112,2
3,2,8.478032328045103,1.8854574846888852e+45,0.007522115883745495,2
3,3,8.525258508039213,2.6371195284163207e+45,0.007341932308581777,2
3,4,8.990570386152008,2.3837020215570744e+45,-0.0016559008927431577,2
3,5,8.371500964241498,2.5620736871158414e+45,-0.005070489168009663,2
3,6,9.447564076409606,2.6591030721022587e+45,0.0005290353207123635,2
3,7,9.747242033314974,3.311063994390221e+45,0.020711539940549882,2
3,8,9.039862873025932,2.7021839010385363e+45,0.009714555243923253,2
3,9,10.187547403979005,3.10662488693528e+45,0.01645586243493306,2
3,10,9.257404666577202,2.870698027991576e+45,-0.004284941805668845,2
3,11,9.429536276967703,3.710187941441627e+45,0.00924533820491057,2
3,12,10.691995722605098,3.253277295578299e+45,0.010857603331656676,2
3,13,10.518590147194018,4.016800894335263e+45,0.011145848103518662,2
3,14,10.090673912583112,3.243245535161024e+45,0.016366942367172975,2
3,15,8.54672097144802,4.0551860642643813e+45,0.023159579470145682,2
3,16,9.616256750190942,4.812748781943622e+45,0.004125051830200264,2
3,17,10.123466809605468,4.6760274506147243e+45,0.020851338882704067,2
3,18,10.386360402426442,5.014204494331856e+45,0.04496334262805002,2
3,19,10.002667218557727,5.0937111018875865e+45,0.033447144599427964,2
3,20,10.302631936949426,5.453304405801676e+45,0.0454932252096609,2
3,21,11.134257051642633,5.131684481778989e+45,0.05280566417088828,2
3,22,10.347232539410484,5.2945489089585206e+45,0.03918362279864465,2
3,23,10.803091700847238,5.6547348351060817e+45,0.046711295680138834,2
3,24,11.189619573352465,5.894343450228316e+45,0.05517740890411766,2
3,25,11.49223800275874,5.986657857534974e+45,0.05679221102323118,2
3,26,12.248478142120597,6.129738612452112e+45,0.07320416909618487,2
3,27,11.005675373597125,5.740974439944958e+45,0.06762645087037208,2
3,28,11.298944837184479,6.704415399525716e+45,0.06483555577909869,2
3,29,12.394748269882786,6.57466015464944e+45,0.07243618541725755,2
4,0,1.4061242498093538,4.140272661859219e+43,-0.016184387297570723,0
4,1,1.7173167931823092,3.893118253019632e+43,0.006950720085801808,0
4,2,1.5307456185608586,5.605452412289946e+43,0.004340437995044904,0
4,3,1.3467975316453569,4.869426729438698e+43,0.005408713537089252,0
4,4,1.46897975851911,5.82828351644113e+43,0.007184065116903768,0
4,5,1.2201820253842115,7.415402397676787e+43,-0.00888448413628476,0
4,6,1.1716109763476994,7.814396173870909e+43,-0.008328516345966049,0
4,7,1.8757175459674449,7.741944527454029e+43,0.0001419385512149215,0
4,8,1.9143775457683612,7.886257801210654e+43,0.007372214619483875,0
4,9,1.745864604906595,7.813861867733532e+43,-0.009515162096793029,0
4,10,1.426926738041586,9.155676430200348e+43,-0.031867341979685514,0
4,11,1.5656398362601005,8.870742347694771e+43,-0.0045787935276119145,0
4,12,0.8118691319179233,1.1332206413681676e+44,0.017408973000061702,0
4,13,1.7500835923811486,1.0234153840894476e+44,0.009724397737652102,0
4,14,1.9533559430651628,9.695861240880215e+43,0.008336292409665358,0
4,15,1.4185713529685862,1.0541540474963608e+44,-0.0006395643564933148,0
4,16,1.521783766243603,1.2785360963472758e+44,-0.004539550630970282,0
4,17,1.584006873015218,1.3094673209087748e+44,-0.019880889978814747,0
4,18,1.8832189984496615,1.2359861043584158e+44,-0.001663549210316446,0
4,19,1.8238850183050987,1.290488779774344e+44,-0.011955174147791034,0
4,20,2.395836517151176,1.342494999659942e+44,-0.0006814937902114869,0
4,21,1.1983288475198113,1.4983161013300347e+44,0.020482608596664183,0
4,22,1.4345190418884124,1.6009171205267165e+44,0.0075859090081247535,0
4,23,1.7291932882003922,1.3700738706374888e+44,0.0016849244897378976,0
4,24,2.266512890520372,1.488287388086019e+44,0.007755899273786363,0
4,25,2.710501498066086,1.3394239330684004e+44,0.009048023621152194,0
4,26,2.087978135008238,1.620741907829062e+44,0.005665168869259479,0
4,27,1.809027597812266,1.4888325872161092e+44,-0.004240354689654844,0
4,28,2.2825473277387447,1.4391486110509343e+44,-0.00780299379704185,0
4,29,2.0457680074227054,1.7802527856612607e+44,0.0033861850285640004,0
5,0,3.306191434853551,1.3385376224312168e+44,-0.01620511403858856,1
5,1,2.3889912674484424,1.4016618698785067e+44,0.025994945683741822,1
5,2,1.7902816636569274,1.4240766572453134e+44,0.0028078466948944546,1
5,3,2.3457213246505377,1.4391464747979625e+44,-0.009883190410385106,1
5,4,3.2786473118493027,1.6209316378858818e+44,0.0016196936920179225,1
5,5,3.0035460666680702,1.6437044980055996e+44,0.010601882895296155,1
5,6,2.2852739062930567,1.8247899425674803e+44,0.008453230489816475,1
5,7,2.197025010031679,1.910341308784333e+44,0.014208016673348192,1
5,8,2.7780928275396843,2.604115503132397e+44,0.003733805077764316,1
5,9,3.005790302419611,2.505427700161163e+44,0.01616347598261794,1
5,10,3.0093848365450064,2.7422771785071535e+44,-0.015976683814429505,1
5,11,3.325849986312921,3.1436596897272217e+44,0.012370581246397894,1
5,12,3.0672210115776757,2.7590460134698178e+44,-0.009751682417550221,1
5,13,4.021957167481494,3.2258522407593866e+44,-0.003188891026496394,1
5,14,2.9326142094505303,3.152609300321744e+44,0.015530132099297937,1
5,15,3.2336826454406813,3.1057687717057954e+44,0.0014138712451224485,1
5,16,3.9607270504277174,3.4834403492753257e+44,0.005881421388486865,1
5,17,3.7823716598073545,2.8224041941152906e+44,-0.01374563211881711,1
5,18,3.340062708435771,3.881952536926104e+44,0.008434655916763782,1
5,19,3.772510100377284,3.5281483612731735e+44,0.004583975009568173,1
5,20,3.9443716133971005,4.015647548590073e+44,0.006414864380313683,1
5,21,3.2575360309481414,3.3930021050895847e+44,0.0031404783713902757,1
5,22,3.6575572221323807,4.296734750926639e+44,-0.020371844596500332,1
5,23,2.852802080674812,4.633004419278575e+44,0.014352885132312388,1
5,24,3.3464854536683264,4.247441733129506e+44,0.0012833157955853553,1
5,25,4.010994890994384,4.337438466514043e+44,0.006266476031107278,1
5,26,3.8767208097096533,4.1644699101991496e+44,-0.0014558164843093053,1
5,27,3.9575289915803338,4.927015581183527e+44,0.0024334581693032822,1
5,28,3.6350770414711198,4.640083668753793e+44,0.00014696662801919514,1
5,29,3.9139481000103977,4.634113028541685e+44,0.0033941403017478866,1
6,0,7.339817485056897,4.484637853679151e+45,0.0038326310355333,2
6,1,7.394643848301193,4.4412426700326066e+45,0.019929023756495027,2
6,2,7.499798948207223,3.5832311195974145e+45,0.010247441332122019,2
6,3,7.797936352020201,4.5518485305006004e+45,-0.007405081602651109,2
6,4,7.232098514623899,5.415996311069342e+45,0.007281620055049953,2
6,5,8.209268650898183,7.248771294754077e+45,0.016905765016636633,2
6,6,8.230483143993252,6.056095291754269e+45,0.016916203961682974,2
6,7,7.696073730965258,6.438340198449214e+45,0.00570995921705047,2
6,8,8.617612243883226,7.781198663842592e+45,0.010908566089181922,2
6,9,8.094218588974194,6.681505920625338e+45,-0.0009929305058594302,2
6,10,8.30050008268693,8.036111677781118e+45,0.03509649997548794,2
6,11,8.214284156786917,8.221826478971561e+45,0.013619948138663874,2
6,12,9.19772938928184,8.71484885745691e+45,0.02179173589611247,2
6,13,8.335304974455902,8.811230350993098e+45,0.024439164165513238,2
6,14,8.639403668785407,8.139205420657803e+45,0.03145490173283946,2
6,15,8.913457063982483,9.92915334161969e+45,0.044751583406882685,2
6,16,9.170137857635291,1.0438355240079617e+46,0.047357762347603805,2
6,17,10.479017562364955,1.2023233342741716e+46,0.0813506129891919,2
6,18,9.222060735481977,1.1759087735843346e+46,0.07012956077307267,2
6,19,8.895266295020434,1.1570981042353035e+46,0.059131193748752905,2
6,20,9.408468716710692,1.2001614663847165e+46,0.06286235586189746,2
6,21,9.556794917077054,1.2189443401246463e+46,0.08064917544831053,2
6,22,10.672376983392313,1.3124219158649702e+46,0.10056104711985947,2
6,23,9.970805270335035,1.4306663260996287e+46,0.11776642377725154,2
6,24,9.564423098902564,1.493367380327262e+46,0.10347184130030765,2
6,25,11.208782903028311,1.3837374005600226e+46,0.14886294396512514,2
6,26,10.42494274810723,1.5104603307797904e+46,0.15393674378940322,2
6,27,10.912706714421507,1.3775721854940063e+46,0.12943509934916891,2
6,28,10.797967378132766,1.3363668457719384e+46,0.1374555949524558,2
6,29,10.297372926277149,1.636036081263605e+46,0.1588263547626639,2
7,0,5.877989431997593,3.435384695593934e+45,0.002567747111161316,2
7,1,6.081778118240475,3.618292103756726e+45,-0.020575835844416628,2
7,2,6.314239533696986,4.899669724853386e+45,0.006008461784689498,2
7,3,6.944607074877986,3.4490480367711785e+45,0.01311483398402806,2
7,4,6.601028699617924,3.9760018682335014e+45,0.007344720248292868,2
7,5,5.979542684510848,5.18163517331738e+45,-0.003811481735845536,2
7,6,7.070538911440824,4.550938732784035e+45,0.010886669915247255,2
7,7,7.099010697550819,5.349486399655622e+45,0.0084452414411134,2
7,8,6.195305443140848,6.010706699474277e+45,0.007556925809597237,2
7,9,7.229815279445265,6.477476938345345e+45,0.0068324402569604915,2
7,10,7.248647790020735,5.862722591308732e+45,0.03946896583197508,2
7,11,7.817650220872922,7.001879476124846e+45,0.026406508341630084,2
7,12,7.644038539059062,6.950410046371563e+45,0.02067246949410265,2
7,13,7.229996763403699,7.604648330934872e+45,0.021314201533761415,2
7,14,7.373900287945534,7.632349904443531e+45,0.03837442823112024,2
7,15,7.024276913517254,8.284062079795226e+45,0.028044452224827845,2
7,16,8.031334136893317,7.829937386795704e+45,0.029611465730196566,2
7,17,7.768278953185298,8.096925042869133e+45,0.02871896866760345,2
7,18,8.388198966849338,1.0000916525464367e+46,0.0478959380235508,2
7,19,7.723549881772038,9.102332311575444e+45,0.04921429907845936,2
7,20,7.91691951777541,9.468807203209084e+45,0.06410428084440796,2
7,21,8.485930821096137,1.0016054234941534e+46,0.06412492635109335,2
7,22,8.160699564074392,1.0888074472365467e+46,0.08213666252605749,2
7,23,8.358178854418222,1.0053614906860383e+46,0.06838819173121434,2
7,24,8.895207627353729,1.0678285245903916e+46,0.09327592852189875,2
7,25,8.882291075937912,1.216798492347711e+46,0.09025571551414435,2
7,26,7.7395468618173044,1.1908064217713397e+46,0.09434916948811492,2
7,27,8.517605226290073,1.243519547723607e+46,0.0923748390948796,2
7,28,8.40482048012168,1.3189785679812907e+46,0.08499054662190489,2
7,29,8.683305392735978,1.2237015451590553e+46,0.08834373528022912,2
8,0,4.505825146935261,4.624656889330567e+43,-0.0003159716531386765,1
8,1,4.562109870303082,7.746430173940632e+43,-0.007215248465298762,1
8,2,4.520846737428422,5.698448250228391e+43,-0.008876791076551987,1
8,3,5.009554387664272,9.48578484413949e+43,-0.023718251014906815,1
8,4,5.810644703528128,7.994646599879508e+43,0.009341676517466292,1
8,5,4.999662120458121,1.001728379412571e+44,-0.004638039036431191,1
8,6,5.1664017356458585,7.371382697832121e+43,-0.0038240029922416235,1
8,7,5.452074834784607,9.59908970777702e+43,-0.0012881946135607468,1
8,8,4.806664887409537,1.1370536420186426e+44,0.018255239470587346,1
8,9,5.192270609693673,1.2111236913582168e+44,-0.00661744872858327,1
8,10,5.391430329584806,1.2359147378137658e+44,0.01860776656320251,1
8,11,4.879981900100162,1.2380271134896323e+44,-0.020397068498521298,1
8,12,5.898969453484466,1.133295960774936e+44,0.007007467787465287,1
8,13,5.821506919069102,1.444512553679058e+44,0.014527769612857074,1
8,14,5.205946373176813,1.3336290086959727e+44,0.007831892752136159,1
8,15,6.161323994626907,1.628980302131923e+44,0.0021957046069212786,1
8,16,6.453422262838363,1.5569723937387654e+44,-0.0038252850169096016,1
8,17,6.485895166417414,1.6437141364755514e+44,0.007739423120868569,1
8,18,5.989769023232621,1.4543868112160643e+44,-0.004149393272446261,1
8,19,6.671119297111105,1.7890251527900354e+44,0.004764327696080668,1
8,20,5.936084319412252,1.8060731023794437e+44,-0.005084478183999884,1
8,21,5.94666003583502,1.7843966603735124e+44,0.014010846345285792,1
8,22,7.609354538230912,2.1549891632374275e+44,0.008997348937178523,1
8,23,6.525389353208901,2.28120342463718e+44,0.00579309114933394,1
8,24,7.070499807324689,2.085488601965956e+44,0.0070973758270176605,1
8,25,5.94145847954433,1.8970241269466046e+44,-0.005679984613898912,1
8,26,6.478087716126798,2.137149507942672e+44,-0.007232211149577346,1
8,27,6.763700641797492,2.0754100322623276e+44,0.02219212483695765,1
8,28,7.053418204704014,2.26206220668867e+44,0.006975918649245699,1
8,29,7.863592035468788,2.4555016760538687e+44,-0.0025820325942927237,1
9,0,4.627753885861003,2.2119166114783058e+44,0.018848611492737245,1
9,1,3.139714727665475,3.279180593332062e+44,0.0009317662024551063,1
9,2,3.9104878307570097,2.5206507474041996e+44,-0.0015462948181615452,1
9,3,3.743082087389211,2.135691588458882e+44,-0.009350893100364265,1
9,4,3.467249760700133,3.045407741280495e+44,-0.005449861825729905,1
9,5,4.511820457167969,3.85834649078195e+44,-0.0014176087011404945,1
9,6,4.470719624334115,3.382699616931562e+44,-0.0022152368471263987,1
9,7,4.497964130851273,3.619152942346221e+44,0.006643694981388756,1
9,8,5.262107884876583,4.0178187629786524e+44,0.018347277245697898,1
9,9,3.7462613427699054,3.147141867083683e+44,-0.006015249338000399,1
9,10,4.5100189019477055,3.7531021716140274e+44,-0.0012996680398132548,1
9,11,3.4335150716907714,5.4374600198857526e+44,0.0027225683064680296,1
9,12,4.795056792758735,4.471960590226344e+44,-0.002875855640227744,1
9,13,5.065276444461344,5.356656192338698e+44,0.015501493142895693,1
9,14,4.750927831282148,4.369439543948585e+44,-0.007824294577292184,1
9,15,4.613675859516402,5.608911120150719e+44,-0.004589755820153496,1
9,16,4.110768512259697,4.719325110287767e+44,-0.0007301831969862796,1
9,17,4.855690733651541,6.123173003819322e+44,0.012262612882996281,1
9,18,4.495489586717588,5.852873037535917e+44,0.010523626092627001,1
9,19,4.700537084420083,6.484861728409513e+44,-0.001869619156322056,1
9,20,5.347904147970498,6.63045264587108e+44,0.020009649830101964,1
9,21,5.308185062825897,6.5061421569097955e+44,0.010127163240070246,1
9,22,5.326686746577156,7.105009970846627e+44,-0.004967668246201549,1
9,23,4.94228696136945,6.781555461491226e+44,0.033628751375121294,1
9,24,5.03859791835126,6.559677546405459e+44,0.00511082106428691,1
9,25,5.178811758292029,7.189374278674185e+44,-0.0020153268151380977,1
9,26,5.0938423502304655,7.291496220792138e+44,0.006665247962292861,1
9,27,6.223530243418162,7.461249294961644e+44,0.018946655494891367,1
9,28,5.401160817539865,7.754973552320305e+44,-0.009552024523662567,1
9,29,6.185715851492198,8.731572509521255e+44,-0.0022641004076880836,1
10,0,10.272456089168246,1.1775869152521963e+45,-0.013820437946877873,2
10,1,9.805755648477001,1.3732824927859394e+45,-0.010896126342647671,2
10,2,10.505762916088136,1.7447541240111123e+45,0.010428459558344726,2
10,3,9.4166181026971,1.7611342591039497e+45,-0.0070771636389366085,2
10,4,10.501735168339511,1.5167348985879744e+45,0.010603099977961888,2
10,5,9.704272742770248,2.0757492772123064e+45,0.03644360305379329,2
10,6,10.22931178070912,1.981055252590184e+45,0.007588367134016046,2
10,7,10.560358660389818,2.316556623803678e+45,0.01036100237555495,2
10,8,11.008554086523258,2.6745891092625134e+45,0.003658204389671963,2
10,9,10.265827324768308,2.4604004821876015e+45,0.002711172586580087,2
10,10,10.48821365381373,2.6693555681221858e+45,-0.003042995171721914,2
10,11,11.144476276616958,3.6222885089741004e+45,0.024664523765587178,2
10,12,11.31274758531113,3.2181809132307286e+45,0.010804248361441442,2
10,13,11.238945168071501,3.1807587023248595e+45,0.017477571002696455,2
10,14,11.66257526227513,3.350242481654666e+45,0.020666816687543818,2
10,15,11.028794013773304,3.5137623074373473e+45,0.0048398366535184235,2
10,16,11.900978530585473,3.869958514278623e+45,0.031696455285147765,2
10,17,12.328768295094621,3.462811745969458e+45,0.015710043216179345,2
10,18,13.02496737324283,4.013681361358569e+45,0.05933264059297427,2
10,19,12.389233404040578,3.381155476308588e+45,0.010231096565773982,2
10,20,13.230174832999166,4.226992291512633e+45,0.035833418996355,2
10,21,12.550951639425431,4.1563043146762327e+45,0.041990818629584266,2
10,22,12.322092100733375,4.3998855574170574e+45,0.04664815578351786,2
10,23,13.466210428098842,4.447649107598711e+45,0.048494337226245576,2
10,24,12.682143720089716,5.045933700080345e+45,0.0521448790036087,2
10,25,14.4050215536592,4.813486234901806e+45,0.06568186166174186,2
10,26,13.803782435516794,4.713529862256835e+45,0.05521385748294329,2
10,27,13.771632154351787,4.906271473166357e+45,0.0725167353306772,2
10,28,15.453266116302043,5.3801477845930314e+45,0.0762823909555099,2
10,29,13.78557691721766,5.279907888537994e+45,0.07896081214257869,2
11,0,15.622768595526905,1.071311223659749e+48,-0.006553382531280372,4
11,1,17.4872282937271,8.544340455411634e+47,0.4985587452763399,4
11,2,17.023814997095844,6.926334725871373e+47,0.7826213034376555,4
11,3,17.23025990636936,1.3643352838993076e+48,2.3467203491610906,4
11,4,16.990988540573138,1.2036551178872655e+48,2.7152524547139496,4
11,5,17.9041467367374,1.7279205335719517e+48,5.157856643363345,4
11,6,17.993137363040184,1.7563948924929884e+48,6.309264790233822,4
11,7,17.53381451582158,1.5189624245099428e+48,6.204442376646204,4
11,8,18.733008862552374,1.7332967217506873e+48,8.65331867661023,4
11,9,18.091511650690055,1.6367951392964744e+48,8.893534466256613,4
11,10,18.93598680350242,2.0424193124708607e+48,12.896277883839677,4
11,11,20.261124214548758,1.9847986558028395e+48,14.74155948285536,4
11,12,19.68179538492361,1.760455460467215e+48,13.860225520838895,4
11,13,19.908577666973834,2.1399551573164167e+48,18.45482450143002,4
11,14,20.933887270178037,2.5496465035475405e+48,24.903919635906362,4
11,15,20.388273914805506,2.498549377506474e+48,25.47738993662309,4
11,16,20.326811682958834,2.792442227758971e+48,30.276131863102915,4
11,17,21.143724374018248,2.630228990118597e+48,31.51288965311565,4
11,18,21.28942623947503,2.797624346516145e+48,35.74709374450708,4
11,19,21.724695659150832,2.625787766393056e+48,36.10779166169,4
11,20,20.925529082833528,2.972839490423664e+48,41.47462362949159,4
11,21,22.53671587742026,3.113678963797727e+48,49.12147384461168,4
11,22,22.166734037628398,2.9966718065750767e+48,48.71717144066984,4
11,23,21.83991947274629,2.826363871762923e+48,47.31234309169485,4
11,24,22.89663503787799,3.0218750096354675e+48,55.34540882018073,4
11,25,22.000897296341662,3.381072435717146e+48,61.99988844934089,4
11,26,22.687864918474975,3.434384105284651e+48,67.52075327438519,4
11,27,23.674592453413954,3.5891244444254036e+48,76.48542723178295,4
11,28,24.789058407152304,3.887651958835705e+48,89.95114808546555,4
11,29,23.79168835037318,3.397328436592877e+48,78.13135636769825,4
12,0,2.7667775772584156,9.076066535921998e+42,-0.012756936661809994,0
12,1,2.0913225030123392,8.185843928525429e+42,-0.007981057581894258,0
12,2,2.373628176801306,1.120311433818668e+43,0.010082399286246269,0
12,3,1.9334675627626778,1.1515730316054059e+43,0.00013029661699387796,0
12,4,1.3631379761845235,1.337107427966651e+43,-0.004191737632487061,0
12,5,2.0941268110591538,1.0981374266058351e+43,0.0002590558514307346,0
12,6,2.2159149866950685,1.3121376006227198e+43,0.01009117538672994,0
12,7,2.4899098059360614,1.494079680454022e+43,0.004134921418680775,0
12,8,2.525202380253929,1.3571509955158048e+43,-0.01063822114196117,0
12,9,2.786184680685096,1.6810254825471845e+43,0.004000530082311705,0
12,10,3.6329525055053224,1.797706661942271e+43,0.012438399821297692,0
12,11,2.4225394185191798,1.8302735099106055e+43,-0.0014938075125614182,0
12,12,2.5546411366149964,1.8405926833990356e+43,0.0004913727463833625,0
12,13,3.077262055419205,1.9556070241203563e+43,-0.007290578398944803,0
12,14,2.9857493778069335,2.058489922504207e+43,0.004585319809320691,0
12,15,2.40477603745377,2.014937358896219e+43,-0.0021639565989660086,0
12,16,2.1253900067083817,2.157240501083389e+43,-0.012798260247938467,0
12,17,3.53284742002855,2.4811138817326406e+43,0.0033022761673377025,0
12,18,3.3811852898166634,2.7882045924352197e+43,-0.0013195579930986082,0
12,19,2.879362626117948,2.43996253035234e+43,-0.011779185147861996,0
12,20,3.102139163473783,2.1541802872747463e+43,0.006369394439998764,0
12,21,2.6210994209379,2.441991892334299e+43,0.005922361111082151,0
12,22,2.516267099113835,2.7549593491190907e+43,-0.005023601913536507,0
12,23,2.666552992264213,2.914643832990136e+43,-0.0054446906186090185,0
12,24,3.32213832531985,2.925668879124877e+43,-0.0004537715702605342,0
12,25,3.234740972162871,2.6084144632751574e+43,0.0037960781412838865,0
12,26,3.041257784057448,2.894713231618508e+43,-0.003062227212060795,0
12,27,2.4229545750360897,3.006298004826719e+43,6.424909864426871e-05,0
12,28,2.9991664419496447,3.0640215764212e+43,0.006930802843532392,0
12,29,3.0658274499074594,3.277222575120066e+43,-0.01588985385729882,0
13,0,2.3236328615140813,2.9977539509353245e+44,0.01509563589904221,1
13,1,3.6646486761793597,4.443061444262441e+44,0.013120934275745889,1
13,2,3.288614702429363,3.098218002646482e+44,0.0033391644333781076,1
13,3,2.195578376200081,5.964785299047909e+44,0.002052588323194194,1
13,4,3.744661289903842,4.876121104437589e+44,-0.004711460491588891,1
13,5,2.995269057174376,5.436318601414687e+44,-0.0074529276726591565,1
